sqoop0,src/java/org/apache/hadoop/sqoop/manager/MySQLUtils.java,src/java/org/apache/hadoop/sqoop/manager/MySQLUtils.java,9a7dcdeafb74026f715094cf5790235ff1f2c0f1^,9a7dcdeafb74026f715094cf5790235ff1f2c0f1,src/java/org/apache/hadoop/sqoop/manager/MySQLUtils.java,src/java/com/cloudera/sqoop/manager/MySQLUtils.java,9374ed8398807d7b5fd3e857c6f17e1625aac532,00d09b7b252ff889069883960e007513422c24d4,"src/java/org/apache/hadoop/sqoop/manager/MySQLUtils.java
9a7dcdeafb74026f715094cf5790235ff1f2c0f1src/java/com/cloudera/sqoop/manager/MySQLUtils.java
00d09b7b252ff889069883960e007513422c24d4
",sqoop,1
sqoop3,src/java/com/cloudera/sqoop/orm/ClassWriter.java,src/java/com/cloudera/sqoop/orm/ClassWriter.java,b0cd632b587b3b333699dd396e52e67470479aaa^,b0cd632b587b3b333699dd396e52e67470479aaa,src/java/com/cloudera/sqoop/orm/ClassWriter.java,src/java/com/cloudera/sqoop/orm/ClassWriter.java,42875119ddb859daf7a12bad7a0c0c31f4099eab,0ef6974ce605d850f75c46977f50ac1ebaee4024,"src/java/com/cloudera/sqoop/orm/ClassWriter.java
b0cd632b587b3b333699dd396e52e67470479aaasrc/java/com/cloudera/sqoop/orm/ClassWriter.java
0ef6974ce605d850f75c46977f50ac1ebaee4024
",sqoop,1
sqoop4,src/test/com/cloudera/sqoop/manager/OracleUtils.java,src/test/com/cloudera/sqoop/manager/OracleUtils.java,6da167490e4e64c7e6ce366f369c67f27e9d53c6^,6da167490e4e64c7e6ce366f369c67f27e9d53c6,src/test/com/cloudera/sqoop/manager/OracleUtils.java,src/test/com/cloudera/sqoop/manager/OracleUtils.java,f19e2a523579db8c28a96febfd3cf35a5d58adc6^,f19e2a523579db8c28a96febfd3cf35a5d58adc6,"src/test/com/cloudera/sqoop/manager/OracleUtils.java
6da167490e4e64c7e6ce366f369c67f27e9d53c6src/test/com/cloudera/sqoop/manager/OracleUtils.java
f19e2a523579db8c28a96febfd3cf35a5d58adc6
",sqoop,1
sqoop5,src/java/com/cloudera/sqoop/manager/OracleManager.java,src/java/com/cloudera/sqoop/manager/OracleManager.java,b22904cbfecc52eb58bfd62d03d508bccebc947b^,b22904cbfecc52eb58bfd62d03d508bccebc947b,src/java/com/cloudera/sqoop/manager/OracleManager.java,src/java/com/cloudera/sqoop/manager/OracleManager.java,42875119ddb859daf7a12bad7a0c0c31f4099eab,7dfa96268ba97efd836b301fda75c426cec07c2c,"src/java/com/cloudera/sqoop/manager/OracleManager.java
b22904cbfecc52eb58bfd62d03d508bccebc947bsrc/java/com/cloudera/sqoop/manager/OracleManager.java
7dfa96268ba97efd836b301fda75c426cec07c2c
",sqoop,1
sqoop6,src/java/com/cloudera/sqoop/lib/FieldFormatter.java,src/java/com/cloudera/sqoop/lib/FieldFormatter.java,f38e40e7604b4255737d4658b481765b74fbac98^,f38e40e7604b4255737d4658b481765b74fbac98,src/java/com/cloudera/sqoop/lib/FieldFormatter.java,src/java/com/cloudera/sqoop/lib/FieldFormatter.java,ce5d28539718c5a82cc3615ed401bcb0a124e932^,ce5d28539718c5a82cc3615ed401bcb0a124e932,"src/java/com/cloudera/sqoop/lib/FieldFormatter.java
f38e40e7604b4255737d4658b481765b74fbac98src/java/com/cloudera/sqoop/lib/FieldFormatter.java
ce5d28539718c5a82cc3615ed401bcb0a124e932
",sqoop,1
sqoop7,src/java/com/cloudera/sqoop/orm/ClassWriter.java,src/java/com/cloudera/sqoop/orm/ClassWriter.java,f38e40e7604b4255737d4658b481765b74fbac98^,f38e40e7604b4255737d4658b481765b74fbac98,src/java/com/cloudera/sqoop/orm/ClassWriter.java,src/java/com/cloudera/sqoop/orm/ClassWriter.java,ce5d28539718c5a82cc3615ed401bcb0a124e932^,ce5d28539718c5a82cc3615ed401bcb0a124e932,"src/java/com/cloudera/sqoop/orm/ClassWriter.java
f38e40e7604b4255737d4658b481765b74fbac98src/java/com/cloudera/sqoop/orm/ClassWriter.java
ce5d28539718c5a82cc3615ed401bcb0a124e932
",sqoop,1
sqoop8,src/java/com/cloudera/sqoop/orm/ClassWriter.java,src/java/com/cloudera/sqoop/orm/ClassWriter.java,c0ca0c100b56da90cce6023a57485bb090a7512f^,c0ca0c100b56da90cce6023a57485bb090a7512f,src/java/com/cloudera/sqoop/orm/ClassWriter.java,src/java/com/cloudera/sqoop/orm/ClassWriter.java,0ef6974ce605d850f75c46977f50ac1ebaee4024^,0ef6974ce605d850f75c46977f50ac1ebaee4024,"src/java/com/cloudera/sqoop/orm/ClassWriter.java
c0ca0c100b56da90cce6023a57485bb090a7512fsrc/java/com/cloudera/sqoop/orm/ClassWriter.java
0ef6974ce605d850f75c46977f50ac1ebaee4024
",sqoop,1
sqoop9,src/java/org/apache/sqoop/SqoopOptions.java,src/java/org/apache/sqoop/SqoopOptions.java,f31f577f08242ba44369d77e76f9952815dc30f4^,f31f577f08242ba44369d77e76f9952815dc30f4,src/java/org/apache/sqoop/SqoopOptions.java,src/java/org/apache/sqoop/SqoopOptions.java,1598c5a481b12946cebc271684dfb56ac19049cd,da5ab302e974b566eb06c895161fbeb777dbc10a,"src/java/org/apache/sqoop/SqoopOptions.java
f31f577f08242ba44369d77e76f9952815dc30f4src/java/org/apache/sqoop/SqoopOptions.java
da5ab302e974b566eb06c895161fbeb777dbc10a
",sqoop,1
sqoop11,src/java/org/apache/sqoop/tool/BaseSqoopTool.java,src/java/org/apache/sqoop/tool/BaseSqoopTool.java,4f490b47a3548059018f5f447b2b6e8c9cedb546^,4f490b47a3548059018f5f447b2b6e8c9cedb546,src/java/org/apache/sqoop/tool/BaseSqoopTool.java,src/java/org/apache/sqoop/tool/BaseSqoopTool.java,c65b56f6f2a1c1bd75818c5ca2fb4b14eb958be3,ad53e4e334885980bf4fcefc0e85336c458dba7b,"src/java/org/apache/sqoop/tool/BaseSqoopTool.java
4f490b47a3548059018f5f447b2b6e8c9cedb546src/java/org/apache/sqoop/tool/BaseSqoopTool.java
ad53e4e334885980bf4fcefc0e85336c458dba7b
",sqoop,1
sqoop12,src/java/org/apache/sqoop/orm/AvroSchemaGenerator.java,src/java/org/apache/sqoop/orm/AvroSchemaGenerator.java,6bac9903d737be4f911c5090b4b721cd917b9660^,6bac9903d737be4f911c5090b4b721cd917b9660,src/java/org/apache/sqoop/orm/AvroSchemaGenerator.java,src/java/org/apache/sqoop/orm/AvroSchemaGenerator.java,d91085714f35e0c557128bc4897d06db715ee1c9,926d92bac13ff8171d503aa0f7b429e030284e2f,"src/java/org/apache/sqoop/orm/AvroSchemaGenerator.java
6bac9903d737be4f911c5090b4b721cd917b9660src/java/org/apache/sqoop/orm/AvroSchemaGenerator.java
926d92bac13ff8171d503aa0f7b429e030284e2f
",sqoop,1
sqoop13,src/java/org/apache/sqoop/hive/TableDefWriter.java,src/java/org/apache/sqoop/hive/TableDefWriter.java,166b12965d5e21b240321c16ad2790b2a2ea7676^,166b12965d5e21b240321c16ad2790b2a2ea7676,src/java/org/apache/sqoop/hive/TableDefWriter.java,src/java/org/apache/sqoop/hive/TableDefWriter.java,2a27bf28fb4bffc06ed07b28349e1dd11fa8320b^,2a27bf28fb4bffc06ed07b28349e1dd11fa8320b,"src/java/org/apache/sqoop/hive/TableDefWriter.java
166b12965d5e21b240321c16ad2790b2a2ea7676src/java/org/apache/sqoop/hive/TableDefWriter.java
2a27bf28fb4bffc06ed07b28349e1dd11fa8320b
",sqoop,1
sqoop14,src/java/org/apache/sqoop/manager/OracleManager.java,src/java/org/apache/sqoop/manager/OracleManager.java,166b12965d5e21b240321c16ad2790b2a2ea7676^,166b12965d5e21b240321c16ad2790b2a2ea7676,src/java/org/apache/sqoop/manager/OracleManager.java,src/java/org/apache/sqoop/manager/OracleManager.java,fd844db769fddf134e5534fef4487acd32cb4561,2a27bf28fb4bffc06ed07b28349e1dd11fa8320b,"src/java/org/apache/sqoop/manager/OracleManager.java
166b12965d5e21b240321c16ad2790b2a2ea7676src/java/org/apache/sqoop/manager/OracleManager.java
2a27bf28fb4bffc06ed07b28349e1dd11fa8320b
",sqoop,1
sqoop15,src/java/org/apache/sqoop/mapreduce/JdbcExportJob.java,src/java/org/apache/sqoop/mapreduce/JdbcExportJob.java,166b12965d5e21b240321c16ad2790b2a2ea7676^,166b12965d5e21b240321c16ad2790b2a2ea7676,src/java/org/apache/sqoop/mapreduce/JdbcExportJob.java,src/java/org/apache/sqoop/mapreduce/JdbcExportJob.java,2a27bf28fb4bffc06ed07b28349e1dd11fa8320b^,2a27bf28fb4bffc06ed07b28349e1dd11fa8320b,"src/java/org/apache/sqoop/mapreduce/JdbcExportJob.java
166b12965d5e21b240321c16ad2790b2a2ea7676src/java/org/apache/sqoop/mapreduce/JdbcExportJob.java
2a27bf28fb4bffc06ed07b28349e1dd11fa8320b
",sqoop,1
sqoop16,src/java/org/apache/sqoop/mapreduce/JdbcExportJob.java,src/java/org/apache/sqoop/mapreduce/JdbcExportJob.java,166b12965d5e21b240321c16ad2790b2a2ea7676^,166b12965d5e21b240321c16ad2790b2a2ea7676,src/java/org/apache/sqoop/mapreduce/JdbcExportJob.java,src/java/org/apache/sqoop/mapreduce/JdbcExportJob.java,5fc7a680f854c4a03e9a581079172d453d1a059c^,5fc7a680f854c4a03e9a581079172d453d1a059c,"src/java/org/apache/sqoop/mapreduce/JdbcExportJob.java
166b12965d5e21b240321c16ad2790b2a2ea7676src/java/org/apache/sqoop/mapreduce/JdbcExportJob.java
5fc7a680f854c4a03e9a581079172d453d1a059c
",sqoop,1
sqoop17,src/java/org/apache/sqoop/orm/ClassWriter.java,src/java/org/apache/sqoop/orm/ClassWriter.java,166b12965d5e21b240321c16ad2790b2a2ea7676^,166b12965d5e21b240321c16ad2790b2a2ea7676,src/java/org/apache/sqoop/orm/ClassWriter.java,src/java/org/apache/sqoop/orm/ClassWriter.java,2a27bf28fb4bffc06ed07b28349e1dd11fa8320b^,2a27bf28fb4bffc06ed07b28349e1dd11fa8320b,"src/java/org/apache/sqoop/orm/ClassWriter.java
166b12965d5e21b240321c16ad2790b2a2ea7676src/java/org/apache/sqoop/orm/ClassWriter.java
2a27bf28fb4bffc06ed07b28349e1dd11fa8320b
",sqoop,1
sqoop18,src/java/org/apache/sqoop/manager/MySQLManager.java,src/java/org/apache/sqoop/manager/MySQLManager.java,2a27bf28fb4bffc06ed07b28349e1dd11fa8320b^,2a27bf28fb4bffc06ed07b28349e1dd11fa8320b,src/java/org/apache/sqoop/manager/MySQLManager.java,src/java/org/apache/sqoop/manager/MySQLManager.java,73cc549d9d70d407ed7f95bc25e623381b75c52d^,73cc549d9d70d407ed7f95bc25e623381b75c52d,"src/java/org/apache/sqoop/manager/MySQLManager.java
2a27bf28fb4bffc06ed07b28349e1dd11fa8320bsrc/java/org/apache/sqoop/manager/MySQLManager.java
73cc549d9d70d407ed7f95bc25e623381b75c52d
",sqoop,1
sqoop19,src/java/org/apache/sqoop/mapreduce/JdbcExportJob.java,src/java/org/apache/sqoop/mapreduce/JdbcExportJob.java,2a27bf28fb4bffc06ed07b28349e1dd11fa8320b^,2a27bf28fb4bffc06ed07b28349e1dd11fa8320b,src/java/org/apache/sqoop/mapreduce/JdbcExportJob.java,src/java/org/apache/sqoop/mapreduce/JdbcExportJob.java,5fc7a680f854c4a03e9a581079172d453d1a059c^,5fc7a680f854c4a03e9a581079172d453d1a059c,"src/java/org/apache/sqoop/mapreduce/JdbcExportJob.java
2a27bf28fb4bffc06ed07b28349e1dd11fa8320bsrc/java/org/apache/sqoop/mapreduce/JdbcExportJob.java
5fc7a680f854c4a03e9a581079172d453d1a059c
",sqoop,1
sqoop20,src/java/org/apache/sqoop/manager/PostgresqlManager.java,src/java/org/apache/sqoop/manager/PostgresqlManager.java,199d5eb37e9a2b579d5e9420b96daff99d3cba75^,199d5eb37e9a2b579d5e9420b96daff99d3cba75,src/java/org/apache/sqoop/manager/PostgresqlManager.java,src/java/org/apache/sqoop/manager/PostgresqlManager.java,d0f99c01c7afa8fade70c4429899e36d3b29cc39^,d0f99c01c7afa8fade70c4429899e36d3b29cc39,"src/java/org/apache/sqoop/manager/PostgresqlManager.java
199d5eb37e9a2b579d5e9420b96daff99d3cba75src/java/org/apache/sqoop/manager/PostgresqlManager.java
d0f99c01c7afa8fade70c4429899e36d3b29cc39
",sqoop,1
sqoop21,src/java/org/apache/sqoop/SqoopOptions.java,src/java/org/apache/sqoop/SqoopOptions.java,cf8602eb77fbe9be832d67ca3efad7fec0056674^,cf8602eb77fbe9be832d67ca3efad7fec0056674,src/java/org/apache/sqoop/SqoopOptions.java,src/java/org/apache/sqoop/SqoopOptions.java,da5ab302e974b566eb06c895161fbeb777dbc10a^,da5ab302e974b566eb06c895161fbeb777dbc10a,"src/java/org/apache/sqoop/SqoopOptions.java
cf8602eb77fbe9be832d67ca3efad7fec0056674src/java/org/apache/sqoop/SqoopOptions.java
da5ab302e974b566eb06c895161fbeb777dbc10a
",sqoop,1
sqoop22,src/java/org/apache/sqoop/ConnFactory.java,src/java/org/apache/sqoop/ConnFactory.java,6f92225b84682c56b824d4261d5f573afbb0e451^,6f92225b84682c56b824d4261d5f573afbb0e451,src/java/org/apache/sqoop/ConnFactory.java,src/java/org/apache/sqoop/ConnFactory.java,0d35911416ad3bfab7a93311bea8aa697279b60c^,0d35911416ad3bfab7a93311bea8aa697279b60c,"src/java/org/apache/sqoop/ConnFactory.java
6f92225b84682c56b824d4261d5f573afbb0e451src/java/org/apache/sqoop/ConnFactory.java
0d35911416ad3bfab7a93311bea8aa697279b60c
",sqoop,1
sqoop23,src/java/org/apache/sqoop/ConnFactory.java,src/java/org/apache/sqoop/ConnFactory.java,90e64cd5ea488a2e6ef8b26534c19c96d79fee7e^,90e64cd5ea488a2e6ef8b26534c19c96d79fee7e,src/java/org/apache/sqoop/ConnFactory.java,src/java/org/apache/sqoop/ConnFactory.java,1598c5a481b12946cebc271684dfb56ac19049cd,0d35911416ad3bfab7a93311bea8aa697279b60c,"src/java/org/apache/sqoop/ConnFactory.java
90e64cd5ea488a2e6ef8b26534c19c96d79fee7esrc/java/org/apache/sqoop/ConnFactory.java
0d35911416ad3bfab7a93311bea8aa697279b60c
",sqoop,1
sqoop25,src/java/org/apache/sqoop/metastore/hsqldb/HsqldbJobStorage.java,src/java/org/apache/sqoop/metastore/hsqldb/HsqldbJobStorage.java,9eebfb48bec7b3e01e579327f4b172aa44a60420^,9eebfb48bec7b3e01e579327f4b172aa44a60420,src/java/org/apache/sqoop/metastore/hsqldb/HsqldbJobStorage.java,src/java/org/apache/sqoop/metastore/hsqldb/HsqldbJobStorage.java,7d775935b6c0d19a5c99b5a7769b0740d4b1dca5^,7d775935b6c0d19a5c99b5a7769b0740d4b1dca5,"src/java/org/apache/sqoop/metastore/hsqldb/HsqldbJobStorage.java
9eebfb48bec7b3e01e579327f4b172aa44a60420src/java/org/apache/sqoop/metastore/hsqldb/HsqldbJobStorage.java
7d775935b6c0d19a5c99b5a7769b0740d4b1dca5
",sqoop,1
sqoop27,src/java/org/apache/sqoop/mapreduce/JdbcExportJob.java,src/java/org/apache/sqoop/mapreduce/JdbcExportJob.java,f11c3091c2ef3e52717acbc40c88def238b1cc3a^,f11c3091c2ef3e52717acbc40c88def238b1cc3a,src/java/org/apache/sqoop/mapreduce/JdbcExportJob.java,src/java/org/apache/sqoop/mapreduce/JdbcExportJob.java,d21699e2ab00829a90ffaf5ada1b87da69683157^,d21699e2ab00829a90ffaf5ada1b87da69683157,"src/java/org/apache/sqoop/mapreduce/JdbcExportJob.java
f11c3091c2ef3e52717acbc40c88def238b1cc3asrc/java/org/apache/sqoop/mapreduce/JdbcExportJob.java
d21699e2ab00829a90ffaf5ada1b87da69683157
",sqoop,1
sqoop28,src/java/org/apache/sqoop/mapreduce/JdbcUpdateExportJob.java,src/java/org/apache/sqoop/mapreduce/JdbcUpdateExportJob.java,f11c3091c2ef3e52717acbc40c88def238b1cc3a^,f11c3091c2ef3e52717acbc40c88def238b1cc3a,src/java/org/apache/sqoop/mapreduce/JdbcUpdateExportJob.java,src/java/org/apache/sqoop/mapreduce/JdbcUpdateExportJob.java,d21699e2ab00829a90ffaf5ada1b87da69683157^,d21699e2ab00829a90ffaf5ada1b87da69683157,"src/java/org/apache/sqoop/mapreduce/JdbcUpdateExportJob.java
f11c3091c2ef3e52717acbc40c88def238b1cc3asrc/java/org/apache/sqoop/mapreduce/JdbcUpdateExportJob.java
d21699e2ab00829a90ffaf5ada1b87da69683157
",sqoop,1
